"","GEO.id","GEO.id2","GEO.display.label","Total_Pop","Male","Female","Age_0_14","Age_15_24","Age_25_64","Age_65_older","White_NonHisp","Black_NonHisp","Asian","Hisp","OtherRace","Median_Income_and_Benefits","Pct_Fam_Below_PovLine","Unemp_Rate"
"858","1400000US17031806103",17031806103,"Census Tract 8061.03, Cook County, Illinois",5106,2492,2614,757,594,2854,901,4135,34,602,280,55,"76473","5.6","3.7"
"859","1400000US17031806104",17031806104,"Census Tract 8061.04, Cook County, Illinois",4485,1942,2543,877,585,2609,414,2539,400,982,550,14,"45543","8.3","6.2"
"860","1400000US17031806201",17031806201,"Census Tract 8062.01, Cook County, Illinois",4030,1738,2292,551,323,2404,752,2850,81,527,469,103,"52681","6.4","3.1"
"861","1400000US17031806202",17031806202,"Census Tract 8062.02, Cook County, Illinois",4961,2198,2763,630,345,2610,1376,4061,0,264,614,22,"54007","6.0","5.4"
"862","1400000US17031806300",17031806300,"Census Tract 8063, Cook County, Illinois",4551,2287,2264,805,557,2709,480,3510,0,58,876,107,"77686","0.9","3.7"
"863","1400000US17031806400",17031806400,"Census Tract 8064, Cook County, Illinois",2169,1110,1059,412,298,1189,270,1730,0,68,333,38,"76250","4.1","9.4"
"864","1400000US17031806501",17031806501,"Census Tract 8065.01, Cook County, Illinois",2561,1223,1338,596,449,1284,232,1012,114,464,964,7,"46250","7.4","7.3"
"865","1400000US17031806502",17031806502,"Census Tract 8065.02, Cook County, Illinois",4191,1995,2196,859,558,2201,573,2313,24,277,1560,17,"59351","5.1","1.5"
"866","1400000US17031806600",17031806600,"Census Tract 8066, Cook County, Illinois",3374,1610,1764,570,406,1983,415,2313,30,279,695,57,"65795","2.6","7.5"
"867","1400000US17031806700",17031806700,"Census Tract 8067, Cook County, Illinois",4387,2150,2237,996,406,2278,707,3521,163,473,153,77,"114618","1.6","5.1"
"868","1400000US17031806801",17031806801,"Census Tract 8068.01, Cook County, Illinois",3976,1891,2085,370,358,2170,1078,2423,520,595,318,120,"64167","6.7","7.3"
"869","1400000US17031806802",17031806802,"Census Tract 8068.02, Cook County, Illinois",2915,1383,1532,541,385,1451,538,1781,148,854,99,33,"76950","0.0","3.7"
"870","1400000US17031806900",17031806900,"Census Tract 8069, Cook County, Illinois",4835,2100,2735,505,551,2413,1366,2998,96,1444,222,75,"60291","2.5","3.8"
"871","1400000US17031807000",17031807000,"Census Tract 8070, Cook County, Illinois",5329,2568,2761,784,718,3202,625,2794,351,1874,242,68,"62830","10.2","8.0"
"872","1400000US17031807100",17031807100,"Census Tract 8071, Cook County, Illinois",4075,1948,2127,1042,463,1977,593,2815,362,244,584,70,"110804","5.9","4.0"
"873","1400000US17031807200",17031807200,"Census Tract 8072, Cook County, Illinois",5854,2868,2986,1058,876,3007,913,3117,870,1117,632,118,"79375","2.1","4.7"
"874","1400000US17031807300",17031807300,"Census Tract 8073, Cook County, Illinois",7351,3603,3748,1025,899,4173,1254,3895,453,2417,450,136,"54048","11.0","7.1"
"875","1400000US17031807400",17031807400,"Census Tract 8074, Cook County, Illinois",6861,3256,3605,1286,1059,3624,892,3813,275,1452,1002,319,"60179","10.7","5.0"
"876","1400000US17031807500",17031807500,"Census Tract 8075, Cook County, Illinois",3183,1684,1499,456,333,1938,456,1726,300,797,255,105,"72204","0.8","4.8"
"877","1400000US17031807600",17031807600,"Census Tract 8076, Cook County, Illinois",6273,3001,3272,1160,813,3233,1067,2810,449,2111,758,145,"64102","3.2","9.2"
"878","1400000US17031807700",17031807700,"Census Tract 8077, Cook County, Illinois",5782,3011,2771,825,711,2824,1422,3487,440,1371,318,166,"53395","13.6","4.5"
"879","1400000US17031807800",17031807800,"Census Tract 8078, Cook County, Illinois",2673,1435,1238,450,363,1395,465,1764,12,557,326,14,"74003","2.4","3.2"
"880","1400000US17031807900",17031807900,"Census Tract 8079, Cook County, Illinois",4008,2020,1988,634,557,1807,1010,2871,0,738,399,0,"112827","2.9","2.7"
"881","1400000US17031808001",17031808001,"Census Tract 8080.01, Cook County, Illinois",3664,1847,1817,535,374,1699,1056,2387,2,1090,185,0,"67500","1.0","2.9"
"882","1400000US17031808002",17031808002,"Census Tract 8080.02, Cook County, Illinois",4811,2367,2444,927,671,2181,1032,2760,261,1390,179,221,"73676","6.0","2.7"
"883","1400000US17031808100",17031808100,"Census Tract 8081, Cook County, Illinois",3590,1547,2043,265,220,1494,1611,2959,112,290,195,34,"41288","5.1","3.4"
"884","1400000US17031808200",17031808200,"Census Tract 8082, Cook County, Illinois",5379,2700,2679,849,789,2658,1083,3750,21,1251,318,39,"57703","7.4","5.2"
"885","1400000US17031808301",17031808301,"Census Tract 8083.01, Cook County, Illinois",5623,2603,3020,1030,392,3055,1146,3358,37,1467,464,297,"70000","9.8","6.3"
"886","1400000US17031808302",17031808302,"Census Tract 8083.02, Cook County, Illinois",3784,1843,1941,470,523,2094,697,2313,79,1135,231,26,"63990","1.7","5.0"
"887","1400000US17031808400",17031808400,"Census Tract 8084, Cook County, Illinois",4466,2089,2377,916,482,2213,855,2355,25,1190,525,371,"78675","5.7","5.3"
"888","1400000US17031808500",17031808500,"Census Tract 8085, Cook County, Illinois",4029,1986,2043,627,560,2169,673,2328,38,1194,232,237,"75500","2.6","3.0"
"889","1400000US17031808600",17031808600,"Census Tract 8086, Cook County, Illinois",2064,1053,1011,455,265,1020,324,1701,12,181,69,101,"152813","3.3","3.0"
"890","1400000US17031808702",17031808702,"Census Tract 8087.02, Cook County, Illinois",5771,2809,2962,125,5056,411,179,3528,376,1220,389,258,"51534","0.0","4.4"
"891","1400000US17031808800",17031808800,"Census Tract 8088, Cook County, Illinois",3731,1694,2037,638,713,1902,478,3126,181,211,125,88,"99375","3.2","2.6"
"892","1400000US17031808900",17031808900,"Census Tract 8089, Cook County, Illinois",4208,2048,2160,925,353,2277,653,3725,78,42,79,284,"107964","1.8","3.1"
"893","1400000US17031809000",17031809000,"Census Tract 8090, Cook County, Illinois",3933,1725,2208,750,353,1878,952,3722,60,72,46,33,"121058","0.0","1.5"
"894","1400000US17031809100",17031809100,"Census Tract 8091, Cook County, Illinois",3676,1789,1887,847,316,1964,549,3165,250,67,80,114,"108750","2.0","3.6"
"895","1400000US17031809200",17031809200,"Census Tract 8092, Cook County, Illinois",5105,2468,2637,1140,775,2560,630,517,3661,45,882,0,"49125","14.3","6.3"
"896","1400000US17031809300",17031809300,"Census Tract 8093, Cook County, Illinois",4510,2420,2090,485,1689,1858,478,2995,457,697,321,40,"23802","14.3","4.3"
"897","1400000US17031809400",17031809400,"Census Tract 8094, Cook County, Illinois",4665,2358,2307,279,696,2747,943,3272,238,919,144,92,"45484","2.5","4.1"
"898","1400000US17031809500",17031809500,"Census Tract 8095, Cook County, Illinois",3378,1619,1759,382,416,2071,509,2716,164,390,38,70,"58464","2.8","3.1"
"899","1400000US17031809600",17031809600,"Census Tract 8096, Cook County, Illinois",3671,1716,1955,691,584,2056,340,1250,1464,117,747,93,"58469","17.7","9.8"
"900","1400000US17031809700",17031809700,"Census Tract 8097, Cook County, Illinois",4053,1995,2058,886,532,2303,332,1042,1570,152,1205,84,"73920","2.4","10.1"
"901","1400000US17031809800",17031809800,"Census Tract 8098, Cook County, Illinois",2846,1577,1269,441,254,1844,307,2002,206,190,287,161,"70804","2.6","3.1"
"902","1400000US17031809900",17031809900,"Census Tract 8099, Cook County, Illinois",2898,1548,1350,521,182,1877,318,2576,75,135,60,52,"110263","0.0","3.1"
"903","1400000US17031810000",17031810000,"Census Tract 8100, Cook County, Illinois",4788,2219,2569,723,356,3247,462,3453,189,466,358,322,"60977","7.0","4.1"
"904","1400000US17031810100",17031810100,"Census Tract 8101, Cook County, Illinois",4496,2278,2218,890,417,2867,322,2847,565,389,512,183,"61174","2.8","5.5"
"905","1400000US17031810200",17031810200,"Census Tract 8102, Cook County, Illinois",5538,2560,2978,1246,549,3307,436,2336,2345,257,492,108,"61722","10.9","6.0"
"906","1400000US17031810301",17031810301,"Census Tract 8103.01, Cook County, Illinois",3724,1831,1893,499,427,2292,506,1399,1410,165,686,64,"69135","5.4","5.8"
"907","1400000US17031810302",17031810302,"Census Tract 8103.02, Cook County, Illinois",3158,1448,1710,525,460,1838,335,1858,801,42,304,153,"70536","4.2","4.8"
"908","1400000US17031810400",17031810400,"Census Tract 8104, Cook County, Illinois",5308,2510,2798,909,709,2755,935,4737,17,88,466,0,"75208","3.6","4.1"
"909","1400000US17031810501",17031810501,"Census Tract 8105.01, Cook County, Illinois",5212,2326,2886,587,750,2370,1505,4562,29,251,350,20,"55298","4.6","3.1"
"910","1400000US17031810502",17031810502,"Census Tract 8105.02, Cook County, Illinois",5399,2506,2893,834,721,2637,1207,4664,36,303,299,97,"53446","4.2","5.4"
"911","1400000US17031810600",17031810600,"Census Tract 8106, Cook County, Illinois",4429,2052,2377,611,507,2631,680,3554,19,319,469,68,"55491","7.4","6.3"
"912","1400000US17031810701",17031810701,"Census Tract 8107.01, Cook County, Illinois",5327,2355,2972,1071,798,2830,628,3892,31,40,1346,18,"43500","12.4","8.6"
"913","1400000US17031810702",17031810702,"Census Tract 8107.02, Cook County, Illinois",3994,2021,1973,600,441,2315,638,3041,99,86,752,16,"45559","6.3","4.8"
"914","1400000US17031810800",17031810800,"Census Tract 8108, Cook County, Illinois",5489,2533,2956,970,881,2887,751,4135,12,50,1179,113,"73165","2.3","7.6"
"915","1400000US17031810900",17031810900,"Census Tract 8109, Cook County, Illinois",5726,2808,2918,618,826,3265,1017,3976,156,148,1358,88,"53400","3.7","7.8"
"916","1400000US17031811000",17031811000,"Census Tract 8110, Cook County, Illinois",4248,2075,2173,646,504,2193,905,3429,0,249,510,60,"77936","1.8","5.9"
"917","1400000US17031811100",17031811100,"Census Tract 8111, Cook County, Illinois",6252,3061,3191,821,822,3583,1026,5002,12,177,1004,57,"40143","6.9","7.1"
"918","1400000US17031811200",17031811200,"Census Tract 8112, Cook County, Illinois",5707,2668,3039,1227,811,3059,610,3318,20,299,2059,11,"54872","8.8","8.1"
"919","1400000US17031811301",17031811301,"Census Tract 8113.01, Cook County, Illinois",5035,2696,2339,1100,811,2540,584,1844,93,153,2834,111,"61204","5.4","5.2"
"920","1400000US17031811302",17031811302,"Census Tract 8113.02, Cook County, Illinois",3458,1579,1879,991,564,1668,235,753,295,207,2203,0,"34063","23.9","11.5"
"921","1400000US17031811401",17031811401,"Census Tract 8114.01, Cook County, Illinois",4953,2562,2391,1120,681,2566,586,2698,47,117,2029,62,"52010","11.8","5.3"
"922","1400000US17031811402",17031811402,"Census Tract 8114.02, Cook County, Illinois",4663,2356,2307,1067,612,2482,502,2054,20,328,2261,0,"58667","10.1","5.1"
"923","1400000US17031811500",17031811500,"Census Tract 8115, Cook County, Illinois",5582,2807,2775,928,679,3170,805,3341,20,132,2089,0,"62105","6.1","6.1"
"924","1400000US17031811600",17031811600,"Census Tract 8116, Cook County, Illinois",5814,2880,2934,1267,685,3316,546,3800,0,586,1307,121,"46934","0.7","6.6"
"925","1400000US17031811701",17031811701,"Census Tract 8117.01, Cook County, Illinois",4168,2046,2122,1074,914,1828,352,1225,15,85,2834,9,"46208","17.3","6.0"
"926","1400000US17031811702",17031811702,"Census Tract 8117.02, Cook County, Illinois",5238,2648,2590,1024,799,2914,501,2107,118,235,2721,57,"55394","1.4","5.8"
"927","1400000US17031811800",17031811800,"Census Tract 8118, Cook County, Illinois",5026,2320,2706,969,616,2541,900,2700,18,37,2261,10,"62000","1.8","4.5"
"928","1400000US17031811900",17031811900,"Census Tract 8119, Cook County, Illinois",5856,2811,3045,1081,1484,2401,890,4752,427,273,242,162,"152431","2.4","4.0"
"929","1400000US17031812000",17031812000,"Census Tract 8120, Cook County, Illinois",5308,2480,2828,1156,696,2726,730,4709,196,176,164,63,"94572","4.4","3.4"
"930","1400000US17031812100",17031812100,"Census Tract 8121, Cook County, Illinois",4783,2211,2572,1187,671,2500,425,2581,1443,219,432,108,"77857","13.2","6.8"
"931","1400000US17031812200",17031812200,"Census Tract 8122, Cook County, Illinois",4011,1783,2228,1070,319,2292,330,2939,557,99,230,186,"170208","1.6","4.5"
"932","1400000US17031812301",17031812301,"Census Tract 8123.01, Cook County, Illinois",3488,1729,1759,330,211,2235,712,2371,434,281,341,61,"59758","9.0","3.0"
"933","1400000US17031812302",17031812302,"Census Tract 8123.02, Cook County, Illinois",2526,1291,1235,484,270,1483,289,2040,166,100,220,0,"89286","0.0","3.7"
"934","1400000US17031812400",17031812400,"Census Tract 8124, Cook County, Illinois",3513,1793,1720,799,417,1983,314,2917,350,120,97,29,"165880","0.0","2.8"
"935","1400000US17031812500",17031812500,"Census Tract 8125, Cook County, Illinois",3876,1675,2201,777,429,2282,388,2028,1224,114,395,115,"64519","14.2","5.4"
"936","1400000US17031812600",17031812600,"Census Tract 8126, Cook County, Illinois",3298,1551,1747,548,368,2174,208,2037,877,110,209,65,"53789","5.8","7.7"
"937","1400000US17031812700",17031812700,"Census Tract 8127, Cook County, Illinois",2993,1443,1550,504,280,1816,393,2085,448,158,188,114,"62000","6.9","3.1"
"938","1400000US17031812801",17031812801,"Census Tract 8128.01, Cook County, Illinois",2896,1057,1839,411,344,1681,460,1776,828,152,102,38,"45110","0.0","2.7"
"939","1400000US17031812802",17031812802,"Census Tract 8128.02, Cook County, Illinois",2724,1205,1519,574,147,1813,190,1823,509,236,83,73,"54965","10.0","4.5"
"940","1400000US17031812900",17031812900,"Census Tract 8129, Cook County, Illinois",4563,2269,2294,1204,438,2590,331,3523,520,196,256,68,"94741","5.3","3.5"
"941","1400000US17031813000",17031813000,"Census Tract 8130, Cook County, Illinois",3872,1548,2324,850,428,2126,468,2516,906,209,147,94,"94974","3.1","3.8"
"942","1400000US17031813100",17031813100,"Census Tract 8131, Cook County, Illinois",4797,2211,2586,971,706,2811,309,2485,1515,285,384,128,"65974","3.2","10.0"
"943","1400000US17031813200",17031813200,"Census Tract 8132, Cook County, Illinois",4292,1953,2339,960,376,2585,371,3123,507,263,190,209,"93457","0.7","5.4"
"944","1400000US17031813301",17031813301,"Census Tract 8133.01, Cook County, Illinois",3536,1843,1693,1325,404,1593,214,205,125,93,3087,26,"38714","24.3","6.5"
"945","1400000US17031813302",17031813302,"Census Tract 8133.02, Cook County, Illinois",3672,1923,1749,1117,605,1872,78,151,201,0,3320,0,"37188","23.0","11.2"
"946","1400000US17031813400",17031813400,"Census Tract 8134, Cook County, Illinois",8047,4289,3758,2460,1147,4079,361,773,446,0,6823,5,"49295","15.1","8.6"
"947","1400000US17031813500",17031813500,"Census Tract 8135, Cook County, Illinois",8221,3810,4411,2527,1117,4130,447,755,368,66,6994,38,"57656","11.9","8.8"
"948","1400000US17031813600",17031813600,"Census Tract 8136, Cook County, Illinois",5208,2442,2766,1496,1048,2463,201,168,83,24,4914,19,"41183","21.1","12.5"
"949","1400000US17031813701",17031813701,"Census Tract 8137.01, Cook County, Illinois",3925,1989,1936,966,703,2195,61,193,438,8,3286,0,"45017","22.0","9.5"
"950","1400000US17031813702",17031813702,"Census Tract 8137.02, Cook County, Illinois",3329,1699,1630,1000,235,1863,231,135,223,0,2971,0,"58218","20.1","12.4"
"951","1400000US17031813801",17031813801,"Census Tract 8138.01, Cook County, Illinois",2906,1614,1292,806,605,1322,173,82,0,0,2810,14,"52611","7.9","9.9"
"952","1400000US17031813802",17031813802,"Census Tract 8138.02, Cook County, Illinois",5074,2588,2486,1540,637,2502,395,670,150,0,4200,54,"37109","22.2","3.6"
"953","1400000US17031813900",17031813900,"Census Tract 8139, Cook County, Illinois",6713,3181,3532,2074,1168,3100,371,604,342,0,5767,0,"45588","18.5","8.9"
"954","1400000US17031814000",17031814000,"Census Tract 8140, Cook County, Illinois",4691,2423,2268,1376,702,2412,201,500,137,0,4054,0,"48125","16.7","12.0"
"955","1400000US17031814100",17031814100,"Census Tract 8141, Cook County, Illinois",4612,2227,2385,1527,689,2262,134,274,98,87,4126,27,"31913","23.7","9.1"
"956","1400000US17031814200",17031814200,"Census Tract 8142, Cook County, Illinois",6556,3420,3136,2005,914,3221,416,694,104,0,5660,98,"43293","13.9","11.2"
"957","1400000US17031814300",17031814300,"Census Tract 8143, Cook County, Illinois",5020,2609,2411,1570,962,2312,176,563,28,11,4383,35,"44052","14.3","4.2"
"958","1400000US17031814400",17031814400,"Census Tract 8144, Cook County, Illinois",7258,3700,3558,2041,881,3808,528,1253,101,16,5887,1,"47474","11.6","8.0"
"959","1400000US17031814500",17031814500,"Census Tract 8145, Cook County, Illinois",4830,2302,2528,1158,715,2478,479,914,56,0,3860,0,"45833","9.5","4.6"
"960","1400000US17031814600",17031814600,"Census Tract 8146, Cook County, Illinois",5753,3030,2723,1581,911,2884,377,1389,303,122,3939,0,"51474","10.2","5.6"
"961","1400000US17031814700",17031814700,"Census Tract 8147, Cook County, Illinois",5725,2754,2971,1604,788,2976,357,1446,264,150,3813,52,"47525","10.9","8.2"
"962","1400000US17031814800",17031814800,"Census Tract 8148, Cook County, Illinois",6423,3134,3289,1474,935,3487,527,2113,431,170,3665,44,"64536","6.3","8.8"
"963","1400000US17031814900",17031814900,"Census Tract 8149, Cook County, Illinois",5640,2891,2749,1268,765,3173,434,1603,1062,66,2817,92,"40801","18.2","11.4"
"964","1400000US17031815000",17031815000,"Census Tract 8150, Cook County, Illinois",3964,1943,2021,1180,640,1968,176,631,307,93,2752,181,"46458","25.1","7.6"
"965","1400000US17031815100",17031815100,"Census Tract 8151, Cook County, Illinois",4348,1966,2382,1193,583,1962,610,1058,406,79,2748,57,"44600","11.7","3.4"
"966","1400000US17031815200",17031815200,"Census Tract 8152, Cook County, Illinois",6258,3164,3094,929,1188,3435,706,1847,218,26,4102,65,"50202","13.3","7.9"
"967","1400000US17031815300",17031815300,"Census Tract 8153, Cook County, Illinois",4109,2177,1932,728,595,2252,534,1972,0,28,2092,17,"70642","4.7","4.8"
"968","1400000US17031815400",17031815400,"Census Tract 8154, Cook County, Illinois",5513,2542,2971,800,566,3382,765,3709,136,251,1344,73,"51283","9.5","6.2"
"969","1400000US17031815500",17031815500,"Census Tract 8155, Cook County, Illinois",8294,3871,4423,2086,1164,4204,840,2967,0,74,5238,15,"52829","10.0","7.9"
"970","1400000US17031815600",17031815600,"Census Tract 8156, Cook County, Illinois",5076,2322,2754,886,630,2616,944,2971,223,79,1660,143,"53365","5.5","5.7"
"971","1400000US17031815701",17031815701,"Census Tract 8157.01, Cook County, Illinois",4120,1882,2238,956,452,2093,619,3261,33,166,511,149,"88750","0.0","4.8"
